epoch,batch,generator_loss,discriminator_loss,discriminator_real_loss,discriminator_fake_loss,w_gap,gradient_penalty,drift_penalty
1.0,16.0,-35.690364837646484,58.12887191772461,26.070894241333008,39.79289245605469,-13.72199821472168,4.372204780578613,0.6848246455192566
1.0,17.0,-35.048709869384766,66.92516326904297,27.250146865844727,39.32305908203125,-12.072912216186523,5.410445690155029,0.7477957606315613
1.0,18.0,-32.34831237792969,35.69882583618164,28.588850021362305,35.664588928222656,-7.075738906860352,2.7800819873809814,0.8222688436508179
1.0,19.0,-34.69978713989258,47.885772705078125,29.531389236450195,39.1319580078125,-9.600568771362305,3.7406699657440186,0.8785037994384766
1.0,20.0,-32.59333038330078,57.64751052856445,30.664098739624023,37.323490142822266,-6.659391403198242,5.0041961669921875,0.9461557865142822
1.0,21.0,-30.808483123779297,39.590030670166016,32.03617477416992,34.8984375,-2.862262725830078,3.5697824954986572,1.029941439628601
1.0,22.0,-30.493389129638672,31.958175659179688,32.661556243896484,34.05370330810547,-1.3921470642089844,2.9491353034973145,1.0746755599975586
1.0,23.0,-31.27935791015625,22.262435913085938,33.14484405517578,35.03296661376953,-1.88812255859375,1.9268656969070435,1.1056556701660156
1.0,24.0,-29.635112762451172,28.602994918823242,33.5487060546875,33.811737060546875,-0.263031005859375,2.720489025115967,1.1350734233856201
1.0,25.0,-28.723745346069336,19.244117736816406,33.93824005126953,32.00851058959961,1.9297294616699219,2.001356840133667,1.1602791547775269
1.0,26.0,-30.26995849609375,16.864316940307617,34.18907928466797,34.07528305053711,0.11379623413085938,1.580393671989441,1.1741760969161987
1.0,27.0,-29.555416107177734,12.036202430725098,34.55973815917969,33.795658111572266,0.7640800476074219,1.160257339477539,1.197709321975708
1.0,28.0,-27.68307113647461,18.578857421875,34.621944427490234,31.27810287475586,3.343841552734375,2.0716116428375244,1.2065826654434204
1.0,29.0,-28.477108001708984,13.553990364074707,34.36372375488281,31.94598388671875,2.4177398681640625,1.478306770324707,1.1886621713638306
1.0,30.0,-29.12690544128418,13.569685935974121,34.052757263183594,33.1226806640625,0.9300765991210938,1.3334872722625732,1.1648890972137451
1.0,31.0,-28.48754119873047,10.050315856933594,33.723854064941406,32.62553405761719,1.0983200073242188,1.0005824565887451,1.142810344696045
1.0,32.0,-27.474164962768555,9.856558799743652,33.72441864013672,31.714134216308594,2.010284423828125,1.0723631381988525,1.1432126760482788
1.0,33.0,-27.214643478393555,9.133758544921875,33.391136169433594,30.7996826171875,2.5914535522460938,1.060564398765564,1.119567632675171
1.0,34.0,-27.672142028808594,5.015937328338623,32.575199127197266,31.406953811645508,1.1682453155517578,0.5116612911224365,1.067569613456726
1.0,35.0,-27.224872589111328,8.825769424438477,32.41634750366211,31.276506423950195,1.139841079711914,0.890910267829895,1.0565075874328613
1.0,36.0,-26.119190216064453,4.773481845855713,31.949234008789062,30.024127960205078,1.9251060485839844,0.567124605178833,1.0273418426513672
1.0,37.0,-26.219266891479492,3.914461851119995,31.606420516967773,29.8123779296875,1.7940425872802734,0.47048813104629517,1.0036232471466064
1.0,38.0,-26.440887451171875,3.830845355987549,31.466665267944336,29.954727172851562,1.5119380950927734,0.4346696138381958,0.9960875511169434
1.0,39.0,-26.03760528564453,5.3669610023498535,30.846195220947266,29.825876235961914,1.0203189849853516,0.543109655380249,0.9561834335327148
1.0,40.0,-25.220840454101562,6.39631462097168,30.16861915588379,28.956161499023438,1.2124576568603516,0.6694083213806152,0.9146892428398132
1.0,41.0,-24.532943725585938,4.666558742523193,29.337316513061523,27.886489868164062,1.450826644897461,0.5253626108169556,0.8637595176696777
1.0,42.0,-23.936548233032227,2.8510966300964355,28.92141342163086,27.123722076416016,1.7976913452148438,0.3809082508087158,0.8397055864334106
1.0,43.0,-23.075321197509766,2.0957748889923096,28.344093322753906,26.429426193237305,1.9146671295166016,0.32035064697265625,0.8069354891777039
1.0,44.0,-22.314441680908203,0.9710769653320312,28.19721794128418,25.480350494384766,2.716867446899414,0.2890039086341858,0.797905445098877
1.0,45.0,-21.609405517578125,1.3762719631195068,27.397253036499023,24.93441390991211,2.462839126586914,0.3085111379623413,0.7539997100830078
1.0,46.0,-21.241544723510742,0.15196144580841064,27.099075317382812,24.341259002685547,2.7578163146972656,0.21723276376724243,0.7374502420425415
1.0,47.0,-20.59380340576172,1.7199699878692627,26.848876953125,23.837709426879883,3.011167526245117,0.4008054733276367,0.7230827808380127
1.0,48.0,-19.898212432861328,0.228898286819458,26.063804626464844,23.096473693847656,2.9673309326171875,0.2512722313404083,0.683506965637207
1.0,49.0,-18.91613006591797,1.2589747905731201,25.692251205444336,22.224376678466797,3.467874526977539,0.40624892711639404,0.6643597483634949
1.0,50.0,-18.180973052978516,-1.0060619115829468,24.918724060058594,21.195526123046875,3.7231979370117188,0.20944860577583313,0.6226500272750854
1.0,51.0,-17.28019905090332,-0.3842122554779053,24.453044891357422,20.659996032714844,3.793048858642578,0.2808648347854614,0.6001882553100586
1.0,52.0,-16.413734436035156,-1.0638740062713623,23.73980140686035,19.7320556640625,4.007745742797852,0.2378533035516739,0.565338671207428
1.0,53.0,-15.472214698791504,-1.5172665119171143,23.32573699951172,18.755414962768555,4.570322036743164,0.25073131918907166,0.5457423329353333
1.0,54.0,-14.418914794921875,-1.1315546035766602,22.466463088989258,17.999868392944336,4.466594696044922,0.28271999955177307,0.507840096950531
1.0,55.0,-13.691869735717773,-2.4507761001586914,21.70317268371582,17.035736083984375,4.667436599731445,0.17430539429187775,0.4736064672470093
1.0,56.0,-12.860605239868164,-1.5577006340026855,21.338441848754883,16.519851684570312,4.81859016418457,0.2803405821323395,0.4574837386608124
1.0,57.0,-11.535045623779297,-2.4525585174560547,20.414274215698242,15.265264511108398,5.149009704589844,0.22778579592704773,0.41859325766563416
1.0,58.0,-10.679286003112793,-2.9766907691955566,20.026458740234375,14.303079605102539,5.723379135131836,0.2344239205121994,0.4024490416049957
1.0,59.0,-9.963835716247559,-3.6073081493377686,19.182621002197266,13.247406005859375,5.935214996337891,0.1958523988723755,0.3693827688694
1.0,60.0,-9.063003540039062,-2.735473394393921,18.553348541259766,12.607067108154297,5.946281433105469,0.28652358055114746,0.34557217359542847
1.0,61.0,-8.07217788696289,-3.9507627487182617,17.68855094909668,11.466657638549805,6.221893310546875,0.19570034742355347,0.3141269087791443
1.0,62.0,-7.252072811126709,-4.471672534942627,17.084754943847656,10.768961906433105,6.315793037414551,0.15503178536891937,0.2938029170036316
1.0,63.0,-6.377785682678223,-4.328536510467529,16.877925872802734,9.953106880187988,6.924818992614746,0.23095589876174927,0.28672370314598083
1.0,64.0,-5.668553352355957,-4.153197765350342,15.986560821533203,9.125800132751465,6.860760688781738,0.24498793482780457,0.257683128118515
1.0,65.0,-5.041505813598633,-5.51598596572876,15.379685401916504,8.468059539794922,6.911625862121582,0.11573099344968796,0.2383296638727188
1.0,66.0,-4.945295333862305,-3.4949898719787598,15.423643112182617,8.587867736816406,6.835775375366211,0.31004229187965393,0.2403625249862671
1.0,67.0,-4.612604141235352,-3.6177425384521484,14.386663436889648,7.5952911376953125,6.791372299194336,0.29635369777679443,0.210092693567276
1.0,68.0,-4.291762351989746,-3.439258575439453,13.391071319580078,7.400557518005371,5.990513801574707,0.23701360821723938,0.18111908435821533
1.0,69.0,-4.254457473754883,-4.08005952835083,13.373950958251953,7.38726282119751,5.986688137054443,0.17252972722053528,0.18133129179477692
1.0,70.0,-5.926836013793945,-4.4014716148376465,14.342544555664062,8.181550979614258,6.160993576049805,0.15511038899421692,0.20841819047927856
1.0,71.0,-7.674468994140625,-3.349982738494873,14.850183486938477,9.266191482543945,5.583992004394531,0.2011154145002365,0.22285513579845428
1.0,72.0,-7.217423439025879,-3.5940303802490234,15.034103393554688,9.661113739013672,5.372989654541016,0.1550195962190628,0.2287634313106537
1.0,73.0,-8.764496803283691,-4.228852272033691,16.947324752807617,11.468055725097656,5.479269027709961,0.09610921889543533,0.2893248498439789
1.0,74.0,-9.493927001953125,-4.494776248931885,17.150819778442383,10.926609992980957,6.224209785461426,0.1432114988565445,0.2973182499408722
1.0,75.0,-9.699899673461914,-4.69265604019165,17.23365592956543,11.31060791015625,5.92304801940918,0.09299218654632568,0.3004697859287262
1.0,76.0,-9.715048789978027,-4.450723648071289,17.531017303466797,11.365934371948242,6.165082931518555,0.1403501182794571,0.3108583986759186
1.0,77.0,-9.992841720581055,-5.0825676918029785,17.742868423461914,11.410894393920898,6.331974029541016,0.09309275448322296,0.3184792101383209
1.0,78.0,-10.407519340515137,-5.619239330291748,18.987302780151367,11.844627380371094,7.142675399780273,0.1158195212483406,0.3652403950691223
1.0,79.0,-9.04715347290039,-3.968830108642578,17.91626739501953,12.211067199707031,5.7052001953125,0.140715092420578,0.3292187452316284
2.0,1.0,-8.517231941223145,-5.001103401184082,16.70193862915039,10.55674934387207,6.14518928527832,0.086176797747612,0.2823181748390198
2.0,2.0,-6.80046272277832,-5.760050296783447,17.01811408996582,10.121044158935547,6.897069931030273,0.08430454134941101,0.29397448897361755
2.0,3.0,-7.261909484863281,-5.284369945526123,16.973567962646484,10.051799774169922,6.9217681884765625,0.1343945562839508,0.29345259070396423
2.0,4.0,-8.10516357421875,-5.961282253265381,17.023693084716797,9.746889114379883,7.276803970336914,0.10210111737251282,0.2945103347301483
2.0,5.0,-7.419277667999268,-4.969229698181152,16.936769485473633,9.6497220993042,7.287047386169434,0.202429860830307,0.29351896047592163
2.0,6.0,-5.773784637451172,-5.211694717407227,14.740829467773438,8.569847106933594,6.170982360839844,0.07347124814987183,0.22457483410835266
2.0,7.0,-4.676877975463867,-4.710668087005615,15.152103424072266,8.811249732971191,6.340853691101074,0.13930484652519226,0.23713746666908264
2.0,8.0,-6.322174072265625,-5.808897972106934,15.111706733703613,8.366661071777344,6.7450456619262695,0.07033967226743698,0.23275086283683777
2.0,9.0,-5.289800643920898,-4.531671524047852,15.285304069519043,8.498994827270508,6.786309242248535,0.20144882798194885,0.24014930427074432
2.0,10.0,-5.136017799377441,-4.699217319488525,13.031402587890625,6.887546539306641,6.143856048583984,0.12642696499824524,0.18036893010139465
2.0,11.0,-2.801854372024536,-5.52528715133667,14.04949951171875,7.370388031005859,6.679111480712891,0.09490225464105606,0.20480193197727203
2.0,12.0,-3.9168267250061035,-5.9299211502075195,13.732063293457031,6.415900230407715,7.316163063049316,0.11906400322914124,0.19560188055038452
2.0,13.0,-4.183107376098633,-5.62299919128418,13.36697006225586,6.269988536834717,7.096981525421143,0.1286093294620514,0.1878892183303833
2.0,14.0,-4.3587751388549805,-4.855745792388916,12.387798309326172,5.863376140594482,6.5244221687316895,0.15096449851989746,0.15903131663799286
2.0,15.0,-2.2640273571014404,-4.56559944152832,12.264341354370117,6.578521251678467,5.68582010269165,0.09627674520015717,0.157453253865242
2.0,16.0,-2.7683017253875732,-4.907350063323975,13.563118934631348,6.8446760177612305,6.718442916870117,0.16218197345733643,0.18927350640296936
2.0,17.0,-2.793928861618042,-5.135110855102539,11.708413124084473,5.588679313659668,6.119733810424805,0.08426853269338608,0.14193753898143768
2.0,18.0,-2.4676899909973145,-4.013489246368408,11.623573303222656,5.095968246459961,6.527605056762695,0.2368234395980835,0.14588108658790588
2.0,19.0,-2.6271283626556396,-4.033654689788818,9.166604042053223,4.367710590362549,4.798893451690674,0.06763310730457306,0.08890774101018906
2.0,20.0,-3.7009942531585693,-4.971969127655029,11.27374267578125,4.9976420402526855,6.2761006355285645,0.11720836907625198,0.13204756379127502
2.0,21.0,-2.463587522506714,-4.539453506469727,12.414558410644531,6.515913009643555,5.898645401000977,0.12010006606578827,0.15819121897220612
2.0,22.0,-5.033003807067871,-4.5449652671813965,10.617569923400879,5.110874176025391,5.506695747375488,0.0842517763376236,0.11921264976263046
2.0,23.0,-2.1880736351013184,-5.148052215576172,13.438016891479492,6.3899993896484375,7.048017501831055,0.17144888639450073,0.1854763627052307
2.0,24.0,-1.8156100511550903,-5.180150032043457,10.406068801879883,4.565818786621094,5.840250015258789,0.05478966236114502,0.1122034415602684
2.0,25.0,1.9097092151641846,-5.552414417266846,11.730094909667969,4.9831976890563965,6.746897220611572,0.10527454316616058,0.1417374312877655
2.0,26.0,-0.7709633111953735,-3.2397005558013916,7.802797317504883,2.4803929328918457,5.322404384613037,0.20018315315246582,0.08087239414453506
2.0,27.0,-1.6698105335235596,-5.597345352172852,9.265630722045898,2.9812510013580322,6.284379720687866,0.05980396643280983,0.08899475634098053
2.0,28.0,1.635886788368225,-5.203246593475342,10.92531967163086,3.6024651527404785,7.322854518890381,0.19958341121673584,0.12377403676509857
2.0,29.0,0.1970250904560089,-5.012406826019287,6.028453826904297,0.5640279054641724,5.4644259214401245,0.04090714454650879,0.042947929352521896
2.0,30.0,2.7104287147521973,-6.093959808349609,10.36091136932373,1.9869062900543213,8.37400507926941,0.2165960967540741,0.1140844076871872
2.0,31.0,-0.5740599632263184,-6.154590606689453,5.826683044433594,-0.738121747970581,6.564804792404175,0.03682538866996765,0.041960541158914566
2.0,32.0,1.6259732246398926,-4.870692253112793,9.651407241821289,2.639855146408081,7.011552095413208,0.20426034927368164,0.09825624525547028
2.0,33.0,-1.6616982221603394,-4.888088703155518,7.12586784362793,1.6864206790924072,5.4394471645355225,0.04875577241182327,0.06380061060190201
2.0,34.0,1.3621039390563965,-5.647303581237793,10.784078598022461,3.6846115589141846,7.099467039108276,0.13236716389656067,0.12849237024784088
2.0,35.0,-2.653278112411499,-6.196130752563477,8.355646133422852,1.3038733005523682,7.051772832870483,0.07818868011236191,0.07375530898571014
2.0,36.0,0.9122764468193054,-5.366410255432129,12.857284545898438,6.010988235473633,6.846296310424805,0.13079115748405457,0.1719740778207779
2.0,37.0,0.2739277184009552,-5.726328372955322,8.452576637268066,2.079864978790283,6.372711658477783,0.05704205483198166,0.07596274465322495
2.0,38.0,3.318960666656494,-6.720795631408691,9.34129524230957,1.224289894104004,8.117005348205566,0.1291688084602356,0.10452182590961456
2.0,39.0,3.1017303466796875,-7.408100605010986,6.131333827972412,-1.6858986616134644,7.8172324895858765,0.035321999341249466,0.05591200664639473
2.0,40.0,3.8364334106445312,-5.199923515319824,6.850393295288086,-1.4696645736694336,8.32005786895752,0.30479276180267334,0.07220660895109177
2.0,41.0,-0.09315351396799088,-5.209019184112549,4.460002899169922,-1.1912009716033936,5.651203870773315,0.04174009710550308,0.024783875793218613
2.0,42.0,2.154463052749634,-5.101497173309326,9.264726638793945,2.288267135620117,6.976459503173828,0.17851018905639648,0.08986031264066696
2.0,43.0,0.8137588500976562,-5.519394397735596,6.7594733238220215,0.823603630065918,5.9358696937561035,0.036416713148355484,0.05230816826224327
2.0,44.0,3.671588897705078,-5.910017490386963,8.63683795928955,0.9113578796386719,7.725480079650879,0.17307013273239136,0.08476121723651886
2.0,45.0,-2.427628517150879,-4.872030258178711,6.423284530639648,0.9303513765335083,5.49293315410614,0.0571458637714386,0.04944431781768799
2.0,46.0,3.513058662414551,-5.696200847625732,14.130857467651367,7.287381172180176,6.843476295471191,0.09411786496639252,0.20609647035598755
2.0,47.0,3.420151472091675,-7.45186185836792,9.727887153625488,1.5121893882751465,8.215697765350342,0.0660703033208847,0.10313308984041214
2.0,48.0,4.535008430480957,-6.187964916229248,7.71925687789917,-0.013147298246622086,7.732404176145792,0.14619751274585724,0.08246427774429321
2.0,49.0,0.47536933422088623,-6.188314437866211,4.493720531463623,-2.3688368797302246,6.862557411193848,0.06413717567920685,0.03287116438150406
2.0,50.0,3.839676856994629,-6.58759069442749,11.231538772583008,2.9266343116760254,8.304904460906982,0.15856707096099854,0.13164383172988892
2.0,51.0,1.738691806793213,-7.1112799644470215,6.041851997375488,-1.4583559036254883,7.500207901000977,0.033040523529052734,0.05852247774600983
2.0,52.0,5.886435508728027,-6.7327470779418945,10.793569564819336,1.309523344039917,9.484046220779419,0.26143908500671387,0.13690784573554993
2.0,53.0,3.4445323944091797,-5.613855361938477,2.8127005100250244,-3.1085574626922607,5.921257972717285,0.028012007474899292,0.027282830327749252
2.0,54.0,1.9584283828735352,-4.284850597381592,7.073272705078125,0.5180924534797668,6.555180251598358,0.22109603881835938,0.05936921760439873
2.0,55.0,2.1934127807617188,-5.223870277404785,7.676501274108887,1.9204962253570557,5.756005048751831,0.046388059854507446,0.06825456768274307
2.0,56.0,3.616591691970825,-5.882706165313721,10.83173942565918,3.6847918033599854,7.146947622299194,0.11392658948898315,0.12497568130493164
2.0,57.0,3.1027607917785645,-8.456772804260254,7.7321882247924805,-1.2331898212432861,8.965378046035767,0.04347556084394455,0.07384995371103287
2.0,58.0,5.321733474731445,-6.166852951049805,9.220401763916016,0.5568573474884033,8.663544416427612,0.2379842847585678,0.11684907972812653
2.0,59.0,3.786332607269287,-7.151332378387451,5.895534992218018,-1.7005594968795776,7.596094489097595,0.03991538658738136,0.04560849443078041
2.0,60.0,7.965829849243164,-7.177574157714844,10.429743766784668,1.342261791229248,9.08748197555542,0.17909473180770874,0.11896075308322906
2.0,61.0,3.1089556217193604,-8.664933204650879,7.347012519836426,-1.9575245380401611,9.304537057876587,0.05681754648685455,0.07142819464206696
2.0,62.0,5.162821292877197,-7.289347171783447,11.092020988464355,1.1014251708984375,9.990595817565918,0.2550761103630066,0.15048761665821075
2.0,63.0,1.1850541830062866,-6.828558921813965,3.923919677734375,-3.1982767581939697,7.122196435928345,0.025931309908628464,0.034324053674936295
2.0,64.0,4.528400897979736,-6.242162227630615,11.13613224029541,2.6930861473083496,8.44304609298706,0.20674367249011993,0.1334478259086609
2.0,65.0,3.9953575134277344,-7.296573638916016,6.7762322425842285,-1.0363149642944336,7.812547206878662,0.045943908393383026,0.05653410777449608
2.0,66.0,8.255830764770508,-8.203874588012695,9.60558032989502,-0.8482198715209961,10.453800201416016,0.2150515466928482,0.09940958023071289
2.0,67.0,4.712538242340088,-7.7642316818237305,5.73138427734375,-2.622023105621338,8.353407382965088,0.05378256365656853,0.05134948715567589
2.0,68.0,5.226842880249023,-7.233681678771973,10.944315910339355,1.9063966274261475,9.037919282913208,0.1670307219028473,0.13393020629882812
2.0,69.0,5.568307876586914,-9.892300605773926,7.989573001861572,-2.6341142654418945,10.623687267303467,0.0653342604637146,0.07804494351148605
2.0,70.0,10.106820106506348,-6.745279312133789,10.122597694396973,0.5342615842819214,9.588336110115051,0.2713817358016968,0.12923915684223175
2.0,71.0,4.438018798828125,-7.282862186431885,1.2282965183258057,-6.328871250152588,7.5571677684783936,0.026472650468349457,0.009579040110111237
2.0,72.0,8.9304838180542,-5.906270503997803,9.103338241577148,0.4473556876182556,8.655982553958893,0.2647759020328522,0.10195361077785492
2.0,73.0,4.15005350112915,-5.926045894622803,4.117798328399658,-2.6571967601776123,6.7749950885772705,0.08033828437328339,0.04556594416499138
2.0,74.0,6.868300437927246,-8.037787437438965,8.41990852355957,-1.1721729040145874,9.592081427574158,0.14727529883384705,0.08153969049453735
2.0,75.0,5.33854866027832,-8.176504135131836,7.292355537414551,-2.057739496231079,9.35009503364563,0.11086885631084442,0.0649024099111557
2.0,76.0,8.294397354125977,-7.697714328765869,9.615823745727539,0.7732346057891846,8.842589139938354,0.10349038243293762,0.10997138172388077
2.0,77.0,8.337484359741211,-7.68735408782959,6.862989902496338,-2.683957576751709,9.546947479248047,0.17657488584518433,0.0938442274928093
2.0,78.0,4.742097854614258,-7.39518928527832,4.017010688781738,-4.266048908233643,8.28305959701538,0.08419446647167206,0.04592624679207802
2.0,79.0,6.531647205352783,-6.968650817871094,11.701305389404297,1.7080719470977783,9.993233442306519,0.287586510181427,0.14871802926063538
3.0,1.0,2.7041053771972656,-8.034555435180664,5.70839786529541,-2.79807448387146,8.50647234916687,0.04124519228935242,0.0594649612903595
3.0,2.0,6.121598243713379,-5.143738746643066,11.297567367553711,3.072127342224121,8.22544002532959,0.29180458188056946,0.16365505754947662
3.0,3.0,2.528731346130371,-6.224414348602295,5.078763961791992,-1.854323148727417,6.933087110519409,0.06621557474136353,0.04651724547147751
3.0,4.0,4.761848449707031,-4.42822790145874,10.038110733032227,2.9686405658721924,7.069470167160034,0.2525891065597534,0.11535103619098663
3.0,5.0,6.377812385559082,-5.879687786102295,5.890024662017822,-0.8019160628318787,6.691940724849701,0.0765843540430069,0.046409375965595245
3.0,6.0,6.75211763381958,-6.386996269226074,6.183629989624023,-1.9789127111434937,8.162542700767517,0.1727743148803711,0.0478028804063797
3.0,7.0,8.657506942749023,-6.2608866691589355,5.06212043762207,-2.2280237674713135,7.290144205093384,0.09936246275901794,0.035632651299238205
3.0,8.0,8.821141242980957,-8.200142860412598,5.874630928039551,-3.529020309448242,9.403651237487793,0.11564008891582489,0.047107499092817307
3.0,9.0,6.4144206047058105,-7.594202518463135,4.0132155418396,-5.489127159118652,9.502342700958252,0.18647092580795288,0.043430522084236145
3.0,10.0,8.100906372070312,-6.522115230560303,6.311529159545898,-2.1216187477111816,8.43314790725708,0.1863548755645752,0.047483447939157486
3.0,11.0,5.957737445831299,-8.348054885864258,4.812257766723633,-4.474983215332031,9.287240982055664,0.08780734241008759,0.061112016439437866
3.0,12.0,5.393038749694824,-5.130823135375977,7.770808696746826,-1.1654402017593384,8.936248898506165,0.37150415778160095,0.09038390219211578
3.0,13.0,4.916966915130615,-6.99444580078125,6.310410976409912,-1.2817046642303467,7.592115640640259,0.05384111404418945,0.05925843492150307
3.0,14.0,6.006580352783203,-7.151511192321777,7.7895402908325195,-0.582795262336731,8.37233555316925,0.11488576233386993,0.07196667790412903
3.0,15.0,8.621989250183105,-6.392276763916016,6.297442436218262,-1.3619128465652466,7.659355282783508,0.12058551609516144,0.06122303754091263
3.0,16.0,3.9023661613464355,-7.212162017822266,5.716491222381592,-2.393568277359009,8.1100594997406,0.08430641144514084,0.054833345115184784
3.0,17.0,6.145191192626953,-6.388238430023193,8.32278823852539,0.43947675824165344,7.883311480283737,0.1406565010547638,0.08850801736116409
3.0,18.0,7.471090316772461,-5.9169392585754395,4.335664749145508,-2.303126811981201,6.638791561126709,0.06891845911741257,0.03266774117946625
3.0,19.0,12.030975341796875,-6.6998186111450195,4.902775287628174,-3.4054529666900635,8.308228254318237,0.1560508906841278,0.04790111631155014
3.0,20.0,8.353681564331055,-7.557005405426025,0.46328869462013245,-7.664961814880371,8.128250509500504,0.05515170469880104,0.0197275560349226
3.0,21.0,9.28983211517334,-4.220379829406738,3.1305322647094727,-2.9936084747314453,6.124140739440918,0.18465875089168549,0.05717306211590767
3.0,22.0,4.354828357696533,-6.226141452789307,2.332034111022949,-4.379942893981934,6.711977005004883,0.04625951126217842,0.023240773007273674
3.0,23.0,8.29974365234375,-6.384734630584717,7.78941011428833,-0.7135193347930908,8.502929449081421,0.20388121902942657,0.07938278466463089
3.0,24.0,5.608848571777344,-7.733857154846191,1.498490810394287,-6.657565116882324,8.156055927276611,0.038607120513916016,0.036127109080553055
3.0,25.0,7.110074996948242,-4.6922478675842285,5.004551887512207,-1.6627625226974487,6.667314410209656,0.19029462337493896,0.07212033122777939
3.0,26.0,5.206645488739014,-7.6391777992248535,6.7602620124816895,-1.6163156032562256,8.376577615737915,0.06758895516395569,0.061509907245635986
3.0,27.0,6.836733818054199,-8.074141502380371,8.923824310302734,-0.3306809365749359,9.25450524687767,0.10832186043262482,0.0971449688076973
3.0,28.0,5.986208915710449,-8.158456802368164,5.470306396484375,-4.0096330642700195,9.479939460754395,0.12731999158859253,0.048282381147146225
3.0,29.0,10.173229217529297,-8.753396034240723,7.792864799499512,-2.5305533409118652,10.323418140411377,0.14720343053340912,0.09798674285411835
3.0,30.0,10.533428192138672,-8.356878280639648,4.282435894012451,-5.482759475708008,9.765195369720459,0.13518215715885162,0.05649551376700401
3.0,31.0,10.963050842285156,-8.004962921142578,3.864102840423584,-5.796573162078857,9.660676002502441,0.1589978039264679,0.06573480367660522
3.0,32.0,9.661552429199219,-8.106743812561035,1.737676739692688,-7.771432876586914,9.509109616279602,0.1371292769908905,0.031072236597537994
3.0,33.0,8.828779220581055,-6.724637985229492,2.19315767288208,-5.882184028625488,8.075341701507568,0.1333157867193222,0.01754617691040039
3.0,34.0,7.079635143280029,-7.197150230407715,3.7529850006103516,-4.791963577270508,8.54494857788086,0.132045179605484,0.027346471324563026
3.0,35.0,13.188362121582031,-8.347265243530273,7.052944183349609,-2.7742409706115723,9.827185153961182,0.13962297141551971,0.08368999511003494
3.0,36.0,8.879913330078125,-8.895334243774414,3.053947925567627,-7.369681358337402,10.42362928390503,0.14664630591869354,0.06183280795812607
3.0,37.0,6.531347274780273,-8.632720947265625,5.703425407409668,-4.279749393463135,9.983174800872803,0.12831349670886993,0.06732012331485748
3.0,38.0,13.111519813537598,-7.934024810791016,7.215776443481445,-2.83113694190979,10.046913385391235,0.20428615808486938,0.07002658396959305
3.0,39.0,7.144885540008545,-7.836563587188721,-0.9249871969223022,-9.250398635864258,8.325411438941956,0.04413916543126106,0.047456517815589905
3.0,40.0,5.59208869934082,-4.945827484130859,6.223503589630127,-1.8544816970825195,8.077985286712646,0.3054887354373932,0.07727091014385223
3.0,41.0,4.1140899658203125,-6.336846828460693,4.859357833862305,-1.879406213760376,6.738764047622681,0.036962635815143585,0.03229052200913429
3.0,42.0,8.26913833618164,-7.5283966064453125,9.761442184448242,0.28484898805618286,9.47659319639206,0.18338875472545624,0.11430895328521729
3.0,43.0,6.0501861572265625,-6.844241142272949,4.02973747253418,-3.931303024291992,7.961040496826172,0.10839153826236725,0.0328839048743248
3.0,44.0,12.785268783569336,-6.647297382354736,8.573575019836426,-0.41105887293815613,8.984633892774582,0.22329741716384888,0.10436189919710159
